Link,Title,Category,Address,Phone,Site,Reviews,Stars,X,Y,Image
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583f064978f31d:0xd9de1f91a0eb4920!8m2!3d30.0629617!4d31.2738526!16s%2Fg%2F11rmtyt45j!19sChIJHfN4SQY_WBQRIEnroJEf3tk?authuser=0&hl=en&rclk=1,شركة نقل عفش,Moving and storage service,"13 Al Sergani, El-Abaseya Sharkeya, Daher, Cairo Governorate 11381 ",01150999542,https://cairotransporter.com/,12,4.1,30.0629617,31.2738526,https://lh3.googleusercontent.com/a-/ALV-UjXCrOQ8ilELqW0bfRa0iPHyDWQ7eDHRS8WoJrCAuV37UDL7UtTs=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583df7d38be91d:0xc03f576d77f0688f!8m2!3d30.0121462!4d31.4382493!16s%2Fg%2F11p3hzcszt!19sChIJHemL0_c9WBQRj2jwd21XP8A?authuser=0&hl=en&rclk=1,شركة نقل عفش,Moving and storage service,"32 No.68, اول القاهرة الجديدة، محافظة القاهرة‬، ",01120504076,,6,4.3,30.0121462,31.4382493,https://lh3.googleusercontent.com/a-/ALV-UjU61W8YxPjjwYtAmQ8yZYXBDEDvDBxYkquhyuhiDRGBN8-MLwYm=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D9%88%D9%86%D8%B4+%D8%B1%D9%81%D8%B9+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0xa71496cb84ce73c3:0xf92c9cee2df6b6e1!8m2!3d30.0633196!4d31.2618372!16s%2Fg%2F11rmx02f8h!19sChIJw3POhMuWFKcR4bb2Le6cLPk?authuser=0&hl=en&rclk=1,ونش رفع الاثاث,Corporate office,"564شارع بورسعيد, Al Qbeisi, Daher, Cairo Governorate 11588 ",01069691560,https://www.winch-lift-furniture.com/,21,4.9,30.0633196,31.2618372,https://lh3.googleusercontent.com/a/ACg8ocKvTtKup4xzEa-2wmkJL7SAOdxJ4G3180fzPc5RhOzwWACKtQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Home/data=!4m7!3m6!1s0x151c9f709671b173:0x4cf727f599b89b9d!8m2!3d32.0210669!4d35.8639139!16s%2Fg%2F11rrp9gw34!19sChIJc7FxlnCfHBURnZu4mfUn90w?authuser=0&hl=en&rclk=1,Home,Mover,"Queen Rania St, Amman, Jordan ",+962796971622,https://www.israamoving.com/,86,4.8,32.0210669,35.8639139,https://lh3.googleusercontent.com/a-/ALV-UjWOUdCMPscrOEniU1lXF2EkVhUdPZSo1Oidr_2tbfK1NsotkONp=w36-h36-p-rp-mo-ba5-br100
https://www.google.com/maps/place/%D9%88%D9%86%D8%B4+%D8%B1%D9%81%D8%B9+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583f13d69340ab:0x45e6c1a49d22aed7!8m2!3d30.062554!4d31.2658254!16s%2Fg%2F11fr17c3dw!19sChIJq0CT1hM_WBQR164inaTB5kU?authuser=0&hl=en&rclk=1,ونش رفع عفش,Moving and storage service,"El-Abaseya, As Sakakeni, Daher, Cairo Governorate 4336006 ",01277822201,https://www.egypt-moving.com/,23,4.5,30.062554,31.2658254,https://lh3.googleusercontent.com/a/ACg8ocK_8JPEqHTRSOgv6c_BU05xywGI1KYboRNaXEKLZWb4kbZJUg=w36-h36-p-rp-mo-ba4-br100
https://www.google.com/maps/place/%D8%AF%D9%8A%D9%86%D8%A7+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x3e2f1b86dfb39e39:0xa3929618a2df4c77!8m2!3d24.5957385!4d46.6497096!16s%2Fg%2F11w7l6bsh0!19sChIJOZ6z34YbLz4Rd0zfohiWkqM?authuser=0&hl=en&rclk=1,دينا نقل عفش,Department of Transportation,"Dhahrat Al Badi'ah, Riyadh 12788, Saudi Arabia ",+966574517719,,92,4.8,24.5957385,46.6497096,https://lh3.googleusercontent.com/a-/ALV-UjVhvm9YgMzFpAKaizaV2uq8UtNWP8Hs2AyIjqmXoJUOEq8oe2I=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D9%87+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%81%D9%8A+%D8%A7%D9%84%D8%A7%D8%B1%D8%AF%D9%86%E2%80%AD/data=!4m7!3m6!1s0x151ca1b8e465b815:0x2f3d8fe35b5cb653!8m2!3d31.9366826!4d35.9131538!16s%2Fg%2F11vypbq75s!19sChIJFbhl5LihHBURU7ZcW-OPPS8?authuser=0&hl=en&rclk=1,شركه نقل اثاث في الاردن,House sitter,"شارع الاردن, Amman 11122, Jordan ",+962792143988,,,3.9,31.9366826,35.9131538,
https://www.google.com/maps/place/Grocery+fulfill/data=!4m7!3m6!1s0x15c21b72586e0bdd:0x2c517417660ff07b!8m2!3d24.6392813!4d46.5629714!16s%2Fg%2F11c75kh_n3!19sChIJ3QtuWHIbwhURe_APZhd0USw?authuser=0&hl=en&rclk=1,Grocery fulfill,Mover,"حي ظهرة لبن، RDLA3905، 3905 عكا، 8409, Riyadh 13782, Saudi Arabia ",+966548357126,https://www.masa-jaddah.com/%D8%A7%D9%81%D8%B6%D9%84-%D8%B4%D8%B1%D9%83%D8%A9-%D9%86%D9%82%D9%84-%D8%B9%D9%81%D8%B4-%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6/,64,4.2,24.6392813,46.5629714,https://lh3.googleusercontent.com/a-/ALV-UjVtHA8O1BLiQH81g5bl22LqX7a9pTbQZwqTOZ_95p_GKtVvR-k=w36-h36-p-rp-mo-ba2-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%87%D9%84+%D9%86%D8%AC%D8%AF+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D9%85%D8%B9+%D8%A7%D9%84%D8%AA%D8%BA%D9%84%D9%8A%D9%81+%D9%88%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D9%88%D8%AA%D8%AE%D8%B2%D9%8A%D9%86+%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x3e2ee56bfe3624db:0xebe92eb3669868ad!8m2!3d24.8052184!4d46.6155403!16s%2Fg%2F11t90p3jlq!19sChIJ2yQ2_mvlLj4RrWiYZrMu6es?authuser=0&hl=en&rclk=1,شركة اهل نجد نقل عفش مع التغليف ونقل اثاث بالرياض وتخزين اثاث,Moving and storage service,"RJ48+35V, Abdullatif bin Abdulmalik Al Shaikh, Al Malqa, Riyadh 13521, Saudi Arabia ",+966503123270,https://ahlnajd.com/,28,4.6,24.8052184,46.6155403,https://lh3.googleusercontent.com/a/ACg8ocLBShCd5PoHF8xyE1kS7mjj-Pff9jXFllx97JUDp6hrV_ZKhg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%83%D9%88%D9%8A%D9%86+%D8%B3%D9%8A%D8%B1%D9%81%D8%B3+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%85%D8%B9+%D8%A7%D9%84%D8%AA%D8%BA%D9%84%D9%8A%D9%81+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f641da0d861:0xf325acfae3beaea5!8m2!3d24.6828125!4d46.5739375!16s%2Fg%2F11t9q26nbv!19sChIJYdigHWQfLz4Rpa6-4_qsJfM?authuser=0&hl=en&rclk=1,شركة كوين سيرفس نقل عفش بالرياض نقل اثاث مع التغليف بالرياض,Mover,"MHMF+4H7, Irqah, Riyadh 12543, Saudi Arabia ",+966568043895,https://alrasheed-sa.com/,66,4.5,24.6828125,46.5739375,https://lh3.googleusercontent.com/a/ACg8ocLJ2kd99qy84IANWvCgWP6W89onhLb34bAVzQNJZfeDsVmuHw=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2f05eb0fbc1b1b:0x89d587bd7a31c982!8m2!3d24.7656079!4d46.8281786!16s%2Fg%2F11t17r6m54!19sChIJGxu8D-sFLz4Rgskxer2H1Yk?authuser=0&hl=en&rclk=1,شركة نقل عفش بالرياض,Mover,"7687-7693 Al Mutarifah, An Nahdah, Riyadh 13222, Saudi Arabia ",+966539260427,https://rowadel-3alam.com/service/%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%B9%D9%81%D8%B4-%D9%88%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB/,12,4.3,24.7656079,46.8281786,https://lh3.googleusercontent.com/a-/ALV-UjXsuOv2BH1FnrwC371t8fUnJPNCGakH6IfN355nZMVsS60PN-hM=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%A7%D9%84%D9%86%D8%A7%D9%82%D9%84+%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A+%D9%84%D9%84%D9%86%D9%82%D9%84%D9%8A%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0xa583c94813877ff9:0xe616072f9cf21c8f!8m2!3d24.7251918!4d46.8225288!16s%2Fg%2F11y2p6qhjt!19sChIJ-X-HE0jJg6URjxzynC8HFuY?authuser=0&hl=en&rclk=1,شركة نقل عفش بالرياض مؤسسة الناقل الذهبي للنقليات,Moving and storage service,,+966562234638,https://alrahawanfast.com/naqel/,4,4.8,24.7251918,46.8225288,https://lh3.googleusercontent.com/a/ACg8ocKitdnTMFSSQFGiAEK2_BE-Yr5FxNfWjVQztfgLY8K8tkOuoQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%AF%D9%8A%D9%86%D8%A7+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D8%B4%D8%B1%D9%82+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D8%A3%D8%A8%D9%88+%D9%85%D8%B1%D9%8A%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3e2f07d71fb8fac5:0x49628695fc20a343!8m2!3d24.6922346!4d46.7669269!16s%2Fg%2F11rmq364fx!19sChIJxfq4H9cHLz4RQ6Mg_JWGYkk?authuser=0&hl=en&rclk=1,دينا نقل عفش شرق الرياض نقل اثاث بالرياض أبو مريم,Mover,"Ar Rabwah, Riyadh 12835, Saudi Arabia ",+966566302376,,30,3.7,24.6922346,46.7669269,https://lh3.googleusercontent.com/a/ACg8ocL0LU9ZOobKSKsPRTpYFNm4TXHqvEx8b8RVZgc-nL_xiTpqEQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D9%87+%D8%A7%D9%84%D9%85%D9%85%D9%8A%D8%B2%D8%A9+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A3%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x145839d1d548ef77:0xcdf58c1308c884bb!8m2!3d29.9912156!4d31.341529!16s%2Fg%2F11y51r8v0h!19sChIJd-9I1dE5WBQRu4TICBOM9c0?authuser=0&hl=en&rclk=1,شركه المميزة لنقل الأثاث,Mover,"المقطم حى الاسمرات، عماره 40 الحياه, Al Abageyah, El Mokattam, Cairo Governorate 4416223 ",01022320587,https://transportfurniturecomp.com/,17,4.6,29.9912156,31.341529,https://lh3.googleusercontent.com/a/ACg8ocJgDfHyMLEz09litvnrz54I3t39vcx3y-bgvMbpZlMTJ0PoaQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Zebda+company+to+transport+luggage+and+furniture/data=!4m7!3m6!1s0x145840849e8402a3:0x3b159b9015f607a6!8m2!3d30.0649077!4d31.2631119!16s%2Fg%2F11b5pj2yzj!19sChIJowKEnoRAWBQRpgf2FZCbFTs?authuser=0&hl=en&rclk=1,Zebda company to transport luggage and furniture,Shipping company,633 شارع بورسعيد أول كوبري غمرة ميدان الظاهر أول، كوبري غمرة، 11231 ,01223496315,https://zebdatransport.com.eg/,77,4.1,30.0649077,31.2631119,https://lh3.googleusercontent.com/a/ACg8ocJhHgYRlCGXMdzVC2okbofTnWh7RUjsbNvTdP2JWmkHzOtGvg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583f064978f31d:0xd9de1f91a0eb4920!8m2!3d30.0629617!4d31.2738526!16s%2Fg%2F11rmtyt45j!19sChIJHfN4SQY_WBQRIEnroJEf3tk?authuser=0&hl=en&rclk=1,شركة نقل عفش,Moving and storage service,"13 Al Sergani, El-Abaseya Sharkeya, Daher, Cairo Governorate 11381 ",01150999542,https://cairotransporter.com/,12,4.1,30.0629617,31.2738526,https://lh3.googleusercontent.com/a-/ALV-UjXCrOQ8ilELqW0bfRa0iPHyDWQ7eDHRS8WoJrCAuV37UDL7UtTs=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Zebda+company+to+transport+luggage+and+furniture/data=!4m7!3m6!1s0x145840849e8402a3:0x3b159b9015f607a6!8m2!3d30.0649077!4d31.2631119!16s%2Fg%2F11b5pj2yzj!19sChIJowKEnoRAWBQRpgf2FZCbFTs?authuser=0&hl=en&rclk=1,Zebda company to transport luggage and furniture,Shipping company,633 شارع بورسعيد أول كوبري غمرة ميدان الظاهر أول، كوبري غمرة، 11231 ,01223496315,https://zebdatransport.com.eg/,77,4.1,30.0649077,31.2631119,https://lh3.googleusercontent.com/a/ACg8ocJhHgYRlCGXMdzVC2okbofTnWh7RUjsbNvTdP2JWmkHzOtGvg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D9%88%D9%86%D8%B4+%D8%B1%D9%81%D8%B9+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583f13d69340ab:0x45e6c1a49d22aed7!8m2!3d30.062554!4d31.2658254!16s%2Fg%2F11fr17c3dw!19sChIJq0CT1hM_WBQR164inaTB5kU?authuser=0&hl=en&rclk=1,ونش رفع عفش,Moving and storage service,"El-Abaseya, As Sakakeni, Daher, Cairo Governorate 4336006 ",01277822201,https://www.egypt-moving.com/,23,4.5,30.062554,31.2658254,https://lh3.googleusercontent.com/a/ACg8ocK_8JPEqHTRSOgv6c_BU05xywGI1KYboRNaXEKLZWb4kbZJUg=w36-h36-p-rp-mo-ba4-br100
"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+6+%D8%A7%D9%83%D8%AA%D9%88%D8%A8%D8%B1+,+%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%B4%D9%8A%D8%AE+%D8%B2%D8%A7%D9%8A%D8%AF+,+%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D9%87%D8%B1%D9%85+%D9%88%D9%81%D9%8A%D8%B5%D9%84%E2%80%AD/data=!4m7!3m6!1s0x1458570434990461:0xec5045fe2520e289!8m2!3d29.9724925!4d30.9447688!16s%2Fg%2F11fqcdlm1h!19sChIJYQSZNARXWBQRieIgJf5FUOw?authuser=0&hl=en&rclk=1","شركات نقل الاثاث 6 اكتوبر , شركة نقل اثاث بالشيخ زايد , شركات نقل الاثاث بالهرم وفيصل",Moving and storage service,"ميدان الحصري, First 6th of October, Giza Governorate 12563 ",01002808707,https://furniture-transfer.com/,38,3.6,29.9724925,30.9447688,https://lh3.googleusercontent.com/a/ACg8ocLsitNFjggQCF8-6TLcTA8Z9phrhWzSe1fryJ9fHgRb6T3QMg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A7%D8%AA+%D8%A7%D9%84%D8%B9%D8%AC%D9%85%D9%8A+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB+%D8%A8%D8%A7%D9%84%D8%A7%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14f5950eabc60275:0xa8f7d156c98ddf5c!8m2!3d31.0989374!4d29.7671823!16s%2Fg%2F11lhdff8_g!19sChIJdQLGqw6V9RQRXN-NyVbR96g?authuser=0&hl=en&rclk=1,شركات العجمي لنقل الاثاث بالاسكندرية,Shipping service,"24 الاسراء، العجمي البحري، قسم الدخيلة،, Alexandria Governorate 21537 ",01029328998,http://movingfurniturecompany.com/,36,4.1,31.0989374,29.7671823,https://lh3.googleusercontent.com/a/ACg8ocJOi0LC86pVOD02xOK-xNKNt-lYkT_GCUnDjG3-v2Sc696Xog=w36-h36-p-rp-mo-ba2-br100
https://www.google.com/maps/place/%D8%AF%D9%8A%D9%86%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4+%D9%86%D8%AC%D8%B1%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x15fec3d7376395cb:0xc4983f381e0a8c91!8m2!3d17.5456853!4d44.2178894!16s%2Fg%2F11wtw2thxx!19sChIJy5VjN9fD_hURkYwKHjg_mMQ?authuser=0&hl=en&rclk=1,دينة نقل عفش نجران,Mover,"الملك سلمان, Najran 66251, Saudi Arabia ",+966557092988,,1 ,5.0,17.5456853,44.2178894,https://lh3.googleusercontent.com/a/ACg8ocKXWT_UT7Q5IyTEQYhuIRbNCthLSlyxSVFuVqc6rOcWlConbw=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%AF%D9%8A%D9%86%D8%A9+%D9%86%D8%AC%D8%B1%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x15fee90288b85e33:0x6f9327c1b0973a05!8m2!3d17.5144497!4d44.2113331!16s%2Fg%2F11tszkbjrh!19sChIJM164iALp_hURBTqXsMEnk28?authuser=0&hl=en&rclk=1,دينة نجران,Telemarketing service,"King Abdullah Rd, Najran 66252, Saudi Arabia ",+966554457297,,12,4.7,17.5144497,44.2113331,https://lh3.googleusercontent.com/a/ACg8ocJGYcd9h0TIh0SITohOzRsc9jQClkNAqSm44UwO4bw8GiWpzQ=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%B1%D8%B2%D9%88%D9%82+%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA+%D8%A7%D9%84%D9%84%D9%88%D8%AC%D8%B3%D8%AA%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x15fec2f335ae8e35:0x664b6147233daa3b!8m2!3d17.5324532!4d44.2159239!16s%2Fg%2F11bwqprp7l!19sChIJNY6uNfPC_hURO6o9I0dhS2Y?authuser=0&hl=en&rclk=1,المرزوق للخدمات اللوجستية,Shipping company,"خلف الغرفة التجارية, King Abdulaziz Rd, Alkhalidiyyah, Najran 66262, Saudi Arabia ",+966545677716,,375,4.0,17.5324532,44.2159239,https://lh3.googleusercontent.com/a-/ALV-UjXlpF-p4uHDf8y25KNMjFSgvd9kZ5W95WguEtRO38nR_ciZEu8=w36-h36-p-rp-mo-ba4-br100
https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D9%87+%D9%85%D8%A7%D8%AC%D8%AF+%D8%B9%D9%88%D8%B6+%D8%B9%D9%88%D8%B6+%D8%A7%D9%84+%D9%85%D8%B1%D9%87+%D9%84%D9%84%D9%86%D9%82%D9%84%D9%8A%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x15fed9223e975b61:0x59d1a3bb8ed580a7!8m2!3d17.5913362!4d44.3449973!16s%2Fg%2F11s3xsfh47!19sChIJYVuXPiLZ_hURp4DVjruj0Vk?authuser=0&hl=en&rclk=1,مؤسسه ماجد عوض عوض ال مره للنقليات,Moving and storage service,"الصناعيه، Najran 66252, Saudi Arabia ",,,3,3.7,17.5913362,44.3449973,https://lh3.googleusercontent.com/a-/ALV-UjWIapkoQbRcUZr-bOAL-TmHSyTlimsQPvlbq0FbGE3RjzsNj1j0Rg=w36-h36-p-rp-mo-ba3-br100
https://www.google.com/maps/place/%D9%85%D8%AD%D9%84+%D8%A7%D9%84%D8%B9%D8%B6%D9%84+%D9%84%D8%AA%D8%B1%D8%AD%D9%8A%D9%84+%D8%A7%D9%84%D8%A8%D8%B6%D8%A7%D8%A6%D8%B9%E2%80%AD/data=!4m7!3m6!1s0x15feebcab256161f:0xe790396b8a0a76f8!8m2!3d17.4845895!4d44.1408874!16s%2Fg%2F11csbrwd2m!19sChIJHxZWssrr_hUR-HYKims5kOc?authuser=0&hl=en&rclk=1,محل العضل لترحيل البضائع,Moving and storage service,"F4MR+R9, Najran 66277, Saudi Arabia ",,,366,3.3,17.4845895,44.1408874,https://lh3.googleusercontent.com/a-/ALV-UjWaipqoN-5si_h-8EiKPXM7H09rR4NxOGmtKAcqgnWeyrPnHVh2=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D9%87+%D8%A7%D9%84%D9%86%D9%88%D8%B1+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x14f9e3dc6652fa43:0x6ba7a4534fce79f2!8m2!3d31.4264857!4d31.6795587!16s%2Fg%2F11lds70gt4!19sChIJQ_pSZtzj-RQR8nnOT1Okp2s?authuser=0&hl=en&rclk=1,شركه النور لنقل الاثاث,Moving and storage service,"Damietta El-Gadeeda City, New Damietta, Damietta Governorate 8023010 ",01098555290,,,3.5,31.4264857,31.6795587,
https://www.google.com/maps/place/%D9%88%D9%86%D8%B4+%D8%B1%D9%81%D8%B9+%D8%A7%D8%AB%D8%A7%D8%AB+%D9%88%D8%B9%D9%81%D8%B4+%28%D8%A7%D9%84%D8%A8%D8%B7%D9%84%29%E2%80%AD/data=!4m7!3m6!1s0x14f9ef86ac38903d:0x5cdbecc793f2570f!8m2!3d31.4184036!4d31.8200978!16s%2Fg%2F11lksxykng!19sChIJPZA4rIbv-RQRD1fyk8fs21w?authuser=0&hl=en&rclk=1,ونش رفع اثاث وعفش (البطل),Corporate office,"CR9C+929، الشهابية، قسم دمياط، الظهير الصحراوى لمحافظة دمياط، دمياط الجديدة, Damietta First ",01030956258,,4,4.5,31.4184036,31.8200978,https://lh3.googleusercontent.com/a-/ALV-UjVU5mMJNivfq6ByGLg_v731Fbd4MgjcHy-91xigENfQctoo_m2M=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Zebda+company+to+transport+luggage+and+furniture/data=!4m7!3m6!1s0x145840849e8402a3:0x3b159b9015f607a6!8m2!3d30.0649077!4d31.2631119!16s%2Fg%2F11b5pj2yzj!19sChIJowKEnoRAWBQRpgf2FZCbFTs?authuser=0&hl=en&rclk=1,Zebda company to transport luggage and furniture,Shipping company,633 شارع بورسعيد أول كوبري غمرة ميدان الظاهر أول، كوبري غمرة، 11231 ,01223496315,https://zebdatransport.com.eg/,77,4.1,30.0649077,31.2631119,https://lh3.googleusercontent.com/a/ACg8ocJhHgYRlCGXMdzVC2okbofTnWh7RUjsbNvTdP2JWmkHzOtGvg=w36-h36-p-rp-mo-br100
https://www.google.com/maps/place/Arabism+to+move+furniture/data=!4m7!3m6!1s0x14583f7e6b3fce99:0x9f40a22e4a0ec6eb!8m2!3d30.0633251!4d31.2641572!16s%2Fg%2F11b7hm1h2g!19sChIJmc4_a34_WBQR68YOSi6iQJ8?authuser=0&hl=en&rclk=1,Arabism to move furniture,Mover,"22 شارع الظاهر ببيرس املم مسجد الظاهر ببيرس, As Sakakeni, Daher, Cairo Governorate ",01092567222,,13,4.4,30.0633251,31.2641572,https://lh3.googleusercontent.com/a-/ALV-UjUUNYTjDGwV2sD0NFI2G-3CVtdo1z7xUoUIvCVcDa4xNF80dyw=w36-h36-p-rp-mo-ba5-br100
https://www.google.com/maps/place/%D8%A7%D9%84%D9%81%D8%B1%D8%B3%D8%A7%D9%86+%D9%84%D9%86%D9%82%D9%84+%D8%A7%D9%84%D8%A3%D8%AB%D8%A7%D8%AB%E2%80%AD/data=!4m7!3m6!1s0x14583ff41f7702bd:0x16078978c4c8984a!8m2!3d30.060223!4d31.267499!16s%2Fg%2F11gk8w3kp2!19sChIJvQJ3H_Q_WBQRSpjIxHiJBxY?authuser=0&hl=en&rclk=1,الفرسان لنقل الأثاث,Mover,"16 El-Gaish, Al Kordy, El Gamaliya, Cairo Governorate 4334121 ",01069918841,https://www.facebook.com/alforsantomovefurniture/,170,3.5,30.060223,31.267499,https://lh3.googleusercontent.com/a/ACg8ocI9DAm2-asqrLJu0_oBqJFA28Wth8f0dp0_PS91jb4ZdQTMTA=w36-h36-p-rp-mo-ba3-br100
https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84+%D8%B9%D9%81%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x14583f064978f31d:0xd9de1f91a0eb4920!8m2!3d30.0629617!4d31.2738526!16s%2Fg%2F11rmtyt45j!19sChIJHfN4SQY_WBQRIEnroJEf3tk?authuser=0&hl=en&rclk=1,شركة نقل عفش,Moving and storage service,"13 Al Sergani, El-Abaseya Sharkeya, Daher, Cairo Governorate 11381 ",01150999542,https://cairotransporter.com/,12,4.1,30.0629617,31.2738526,https://lh3.googleusercontent.com/a-/ALV-UjXCrOQ8ilELqW0bfRa0iPHyDWQ7eDHRS8WoJrCAuV37UDL7UtTs=w36-h36-p-rp-mo-br100
